5/10/2006,75.099998474121094,80,81.860000610351563,75.099998474121094,5266
5/9/2006,74.239997863769531,75.099998474121094,75.099998474121094,75,768
5/8/2006,80.470001220703125,74.239997863769531,78.800003051757813,62,2170
5/4/2006,88.150001525878906,85.720001220703125,88,85,287
5/1/2006,90.029998779296875,88.150001525878906,88.879997253417969,87.5,141
4/27/2006,90.889999389648438,89.199996948242188,90,88.540000915527344,283
4/26/2006,93.660003662109375,90.889999389648438,93.5,88,880
4/25/2006,93.489997863769531,93.660003662109375,94,92,1977
4/24/2006,93.489997863769531,93.300003051757813,94.099998474121094,93,146
4/20/2006,92.650001525878906,91.339996337890625,92.75,90,1258
4/17/2006,95,92.650001525878906,96,91.800003051757813,8831
4/11/2006,81.830001831054688,84.650001525878906,85,81.830001831054688,120
4/10/2006,81.25,81.830001831054688,83.099998474121094,81.25,800
4/6/2006,81.25,81.25,81.25,81.25,224
4/5/2006,81.430000305175781,81.25,83,79,746
4/4/2006,79.720001220703125,81.430000305175781,82.989997863769531,79.720001220703125,478
4/3/2006,75.099998474121094,79.540000915527344,79.720001220703125,75.099998474121094,25
3/30/2006,83.669998168945313,82.180000305175781,84.199996948242188,79,411
3/29/2006,87,83.669998168945313,87,83.5,627
3/27/2006,88.660003662109375,87.44000244140625,89.889999389648438,87.010002136230469,861
3/23/2006,89.989997863769531,90.480003356933594,91.589996337890625,88.629997253417969,2121
3/22/2006,90.55999755859375,87.30999755859375,90.55999755859375,87,2641
3/21/2006,91.44000244140625,90.55999755859375,91.44000244140625,90,1823
3/20/2006,93.389999389648437,91.44000244140625,93.449996948242188,90.819999694824219,4939
3/16/2006,81.349998474121094,83.930000305175781,83.989997863769531,79,4950
3/15/2006,78,81.349998474121094,81.980003356933594,78,7415
3/13/2006,76.75,75.360000610351563,76.75,75.300003051757813,2580
3/9/2006,75,76.05999755859375,76.75,75,330
3/8/2006,72.529998779296875,76.30999755859375,77.05999755859375,71.5,2567
3/7/2006,74.44000244140625,72.529998779296875,75.779998779296875,70,1098
3/2/2006,79.790000915527344,78.989997863769531,79.989997863769531,78.5,860
3/1/2006,78.989997863769531,78.569999694824219,78.989997863769531,77,424
2/28/2006,71.970001220703125,77.419998168945313,78.449996948242188,71.970001220703125,2014
2/27/2006,67.800003051757813,71.970001220703125,73.379997253417969,67.800003051757813,1949
2/23/2006,77.199996948242188,71.169998168945313,77.980003356933594,71,4542
2/22/2006,82,76.110000610351562,82,74.5,3044
2/21/2006,82.699996948242188,82.860000610351562,85.900001525878906,81.099998474121094,3364
2/20/2006,90.980003356933594,82.699996948242188,90.980003356933594,74,16861
2/16/2006,81,89.680000305175781,94.129997253417969,79.5,42309
2/15/2006,68.5,77.080001831054687,77.69000244140625,68.5,11724
2/14/2006,68.209999084472656,68.209999084472656,68.209999084472656,68.199996948242188,543
2/13/2006,69.610000610351563,68.209999084472656,69.610000610351563,68,1283
2/8/2006,52.900001525878906,60.720001220703125,65.5,52.180000305175781,965
2/7/2006,50.189998626708984,52.900001525878906,54.889999389648438,52,2341
2/6/2006,46.229999542236328,50.189998626708984,58.900001525878906,48.299999237060547,5430
2/2/2006,45.299999237060547,45.860000610351563,49.990001678466797,44.970001220703125,1470
2/1/2006,45.299999237060547,45.299999237060547,45.299999237060547,45.299999237060547,198
1/25/2006,41,45.479999542236328,48.990001678466797,41.799999237060547,708
1/23/2006,38.180000305175781,41,41,41,54
1/19/2006,38.200000762939453,38.180000305175781,38.200000762939453,38,468
1/18/2006,37.150001525878906,38.200000762939453,38.990001678466797,38,388
